stage,epoch,lr,train_l1_norm,val_mae,best_val,q_scale
quantum,2,8.4e-05,0.06252711926170704,0.05874601307424084,0.05874601307424084,0.0005219557788223028
quantum,3,0.00011099999999999999,0.06269769040567424,0.05878400376181459,0.05874601307424084,0.00010252748325001448
quantum,4,0.000138,0.062318519420701414,0.05876721186274501,0.05874601307424084,0.0003356519737280905
quantum,5,0.000165,0.06271345549765132,0.05875530649669344,0.05874601307424084,0.0007023795624263585
quantum,6,0.00019199999999999998,0.06255849314833474,0.05877173567441482,0.05874601307424084,0.0011950014159083366
quantum,7,0.00021899999999999998,0.06238490979835763,0.058783440144156984,0.05874601307424084,-0.00020965584553778172
quantum,8,0.000246,0.06229727691420856,0.05873126133696654,0.05873126133696654,0.0008778012706898153
quantum,9,0.000273,0.06263823970738859,0.0587863767583518,0.05873126133696654,0.0036723294761031866
quantum,10,0.0003,0.06269748624678162,0.0587702575266056,0.05873126133696654,0.0023775468580424786
quantum,11,0.0002997040092642407,0.06269211370076808,0.05877304878984215,0.05873126133696654,0.0023531399201601744
quantum,12,0.0002988172051971717,0.06270532098331191,0.05877716453999525,0.05873126133696654,-0.0011774399317800999
quantum,13,0.0002973430876093033,0.062332207644116955,0.05876818193824778,0.05873126133696654,0.0009340312681160867
quantum,14,0.00029528747416929463,0.062260617849491134,0.058775847196706546,0.05873126133696654,0.0004632798081729561
quantum,15,0.00029265847744427303,0.0622777525259524,0.058764892662099076,0.05873126133696654,0.0022163735702633858
quantum,16,0.0002894664728832377,0.06273275818457928,0.05875758720922204,0.05873126133696654,0.0011494812788441777
quantum,17,0.000285724057869903,0.062407248540499755,0.058773038876236174,0.05873126133696654,0.0032265132758766413
quantum,18,0.00028144600200657956,0.06233306800935061,0.058768402078615854,0.05873126133696654,0.003002901328727603
quantum,19,0.0002766491888253023,0.06272044427636511,0.058809351102844576,0.05873126133696654,0.005263828672468662
quantum,20,0.00027135254915624217,0.06218651870495818,0.05875368547632745,0.05873126133696654,0.0021551044192165136
quantum,21,0.0002655769864163684,0.06252317986160866,0.05878506305977118,0.05873126133696654,0.0006905173067934811
quantum,22,0.0002593452941132117,0.062603396266815,0.05879991378731696,0.05873126133696654,0.004970630630850792
quantum,23,0.0002526820658893033,0.06236773509616782,0.05877494010175941,0.05873126133696654,0.006461102981120348
quantum,24,0.0002456135984623034,0.06285588809487005,0.05878181168858651,0.05873126133696654,0.005297004245221615
quantum,25,0.00023816778784387096,0.06248871461359959,0.05878244907513567,0.05873126133696654,0.005631446372717619
quantum,26,0.00023037401924684944,0.06252575273279803,0.05877556378420619,0.05873126133696654,0.00543254567310214
quantum,27,0.00022226305111525726,0.06217647950119913,0.058760777495099274,0.05873126133696654,0.003875360358506441
quantum,28,0.00021386689373476087,0.06240412963879297,0.05877022997261251,0.05873126133696654,0.002739985240623355
finetune,1,9.5e-06,0.06282511237488513,0.058760901998327314,0.058760901998327314,0.002884302521124482
finetune,2,1.4000000000000001e-05,0.0627002734191181,0.058834447104805315,0.058760901998327314,0.003151640063151717
finetune,3,1.8500000000000002e-05,0.06250597842890197,0.05879812423564931,0.058760901998327314,0.0035416248720139265
finetune,4,2.3000000000000003e-05,0.0632695329145564,0.05865770354690441,0.05865770354690441,0.0040863873437047005
finetune,5,2.7500000000000004e-05,0.06303275874573494,0.0586004157337147,0.0586004157337147,0.004659842699766159
finetune,6,3.2000000000000005e-05,0.06312748002188656,0.05866866114306667,0.0586004157337147,0.005361099727451801
finetune,7,3.6500000000000006e-05,0.06361225083371254,0.058706823715073506,0.0586004157337147,0.006105361506342888
finetune,8,4.100000000000001e-05,0.0638138697736992,0.05863138904613812,0.0586004157337147,0.006928310263901949
finetune,9,4.5500000000000015e-05,0.06401214733757411,0.05860707359485995,0.0586004157337147,0.007782148662954569
finetune,10,5e-05,0.06321095139287093,0.05858726518959442,0.05858726518959442,0.008701405487954617
finetune,11,4.9692208514878444e-05,0.06348249507733535,0.058536462624175264,0.058536462624175264,0.009740944020450115
finetune,12,4.877641290737884e-05,0.06307384047492386,0.058483440139958286,0.058483440139958286,0.01077649649232626
finetune,13,4.72751631047092e-05,0.06321053408689385,0.05859765042079968,0.058483440139958286,0.011744784191250801
finetune,14,4.522542485937369e-05,0.06348764954224088,0.058916918976102996,0.058483440139958286,0.012803650461137295
finetune,15,4.267766952966369e-05,0.06339158596480776,0.05887581599940494,0.058483440139958286,0.013720064423978329
finetune,16,3.969463130731183e-05,0.06338028798878835,0.05883115141397039,0.058483440139958286,0.014618821442127228
finetune,17,3.634976249348867e-05,0.0633507092179877,0.05887287369946552,0.058483440139958286,0.015415960922837257
finetune,18,3.272542485937369e-05,0.0629587569020943,0.058745824424150585,0.058483440139958286,0.016127867624163628
finetune,19,2.891086162600578e-05,0.06252185999322063,0.05873392124492386,0.058483440139958286,0.016750557348132133
finetune,20,2.5000000000000005e-05,0.06276777833597673,0.05904427499005001,0.058483440139958286,0.01733515039086342
finetune,21,2.108913837399424e-05,0.06269711319069282,0.058806208198172394,0.058483440139958286,0.017859384417533875
finetune,22,1.727457514062632e-05,0.06263893869861609,0.05877746165659799,0.058483440139958286,0.018329761922359467
finetune,23,1.3650237506511335e-05,0.06247964399044351,0.05866909151019684,0.058483440139958286,0.018733693286776543
finetune,24,1.0305368692688178e-05,0.06257199900678827,0.05871843094400407,0.058483440139958286,0.019054308533668518
finetune,25,7.322330470336315e-06,0.062452827501470576,0.05910195176648609,0.058483440139958286,0.0193190835416317
finetune,26,4.774575140626317e-06,0.06233616671795092,0.059094329369794356,0.058483440139958286,0.0194979440420866
finetune,27,2.7248368952908057e-06,0.06208519359362478,0.058958845365250645,0.058483440139958286,0.01963416300714016
