stage,epoch,lr,train_l1_norm,val_mae,best_val,q_scale
base,1,0.00019,1.1383114438132391,2.004711145291514,2.004711145291514,0.0
base,2,0.00028000000000000003,0.6290163712965132,2.0287342667807446,2.004711145291514,0.0
base,3,0.00037000000000000005,0.42089948819416756,2.1132821293951656,2.004711145291514,0.0
base,4,0.00046000000000000007,0.3337399402402241,2.429387896831617,2.004711145291514,0.0
base,5,0.00055,0.3003017161040644,3.0931257099074925,2.004711145291514,0.0
base,6,0.00064,0.2724979072296682,3.475173258575507,2.004711145291514,0.0
base,7,0.0007300000000000001,0.2522753786600612,3.6431278426157157,2.004711145291514,0.0
base,8,0.0008200000000000001,0.24429152622678854,3.441338129531241,2.004711145291514,0.0
base,9,0.0009100000000000002,0.23042133710193569,3.066740130918941,2.004711145291514,0.0
base,10,0.001,0.22102935035084945,2.616463505856389,2.004711145291514,0.0
base,11,0.0009999316524962345,0.21901552069558924,2.1431247399486204,2.004711145291514,0.0
base,12,0.000999726628670463,0.21741601730111923,1.7176121792862158,1.7176121792862158,0.0
base,13,0.0009993849845741523,0.2088483850860563,1.5423042474058728,1.5423042474058728,0.0
base,14,0.0009989068136093873,0.20982920739443525,1.500726126735203,1.500726126735203,0.0
base,15,0.000998292246503335,0.19397309606322946,1.6532751875150407,1.500726126735203,0.0
base,16,0.0009975414512725057,0.19650613822895463,1.8000395536550293,1.500726126735203,0.0
base,17,0.0009966546331768192,0.18900100026442845,1.9348525143741222,1.500726126735203,0.0
base,18,0.0009956320346634878,0.19198448971047147,2.107698311237515,1.500726126735203,0.0
base,19,0.0009944739353007345,0.18641446322045505,2.03452122667956,1.500726126735203,0.0
base,20,0.0009931806517013615,0.17624561356393822,1.9834901730529324,1.500726126735203,0.0
base,21,0.0009917525374361915,0.23278108991578314,1.970974409952902,1.500726126735203,0.0
base,22,0.0009901899829374051,0.17562105978021816,1.9754002906491994,1.500726126735203,0.0
base,23,0.0009884934153918002,0.17043562613408847,1.8594638990953156,1.500726126735203,0.0
base,24,0.0009866632986240034,0.16476837084520796,1.8072376713369689,1.500726126735203,0.0
base,25,0.0009847001329696657,0.16292709010343326,1.8335026265247638,1.500726126735203,0.0
base,26,0.0009826044551386748,0.1617797944106194,1.6895002589480534,1.500726126735203,0.0
base,27,0.0009803768380684246,0.15926921425732798,1.5891277462228088,1.500726126735203,0.0
base,28,0.0009780178907671793,0.15987749499920392,1.6013185488998203,1.500726126735203,0.0
base,29,0.0009755282581475772,0.16371108465814121,1.6257961879381206,1.500726126735203,0.0
base,30,0.0009729086208503176,0.5332851573923973,1.4939301906353306,1.4939301906353306,0.0
base,31,0.000970159695058081,0.6969736848770547,1.3617960705283694,1.3617960705283694,0.0
base,32,0.0009672822322997309,0.16720456579592052,1.3331783740498426,1.3331783740498426,0.0
base,33,0.0009642770192448539,0.16935764667611142,1.280913329275706,1.280913329275706,0.0
base,34,0.0009611448774886927,0.15763015327199942,1.1723571601814609,1.1723571601814609,0.0
base,35,0.000957886663327529,0.15021513113732787,1.136672644151202,1.136672644151202,0.0
base,36,0.0009545032675245816,0.15115831471506375,0.9097866314062328,0.9097866314062328,0.0
base,37,0.0009509956150664798,0.15131371127810125,0.8539195563335225,0.8539195563335225,0.0
base,38,0.000947364664910382,0.18079354093452574,0.8221051960301984,0.8221051960301984,0.0
base,39,0.0009436114097218062,0.17193936874863205,0.6003709918614567,0.6003709918614567,0.0
base,40,0.0009397368756032448,0.1457968761862978,0.5658956656149474,0.5658956656149474,0.0
base,41,0.0009357421218136389,0.14780868023695462,0.5349146355221708,0.5349146355221708,0.0
base,42,0.0009316282404787872,0.20744911085996187,0.5030058736348475,0.5030058736348475,0.0
base,43,0.0009273963562927697,0.5741592173427651,0.473762934701592,0.473762934701592,0.0
base,44,0.0009230476262104679,0.13935402089700435,0.44730372342514463,0.44730372342514463,0.0
base,45,0.0009185832391312645,0.16139445179674883,0.4253533553668941,0.4253533553668941,0.0
base,46,0.0009140044155740103,0.17783575005465432,0.40540341099750227,0.40540341099750227,0.0
base,47,0.0009093124073433465,0.15771438206685462,0.3893703866568051,0.3893703866568051,0.0
base,48,0.0009045084971874741,0.1413922545847557,0.3738237608557018,0.3738237608557018,0.0
base,49,0.0008995939984474627,5.059926897734984,0.35496638822216586,0.35496638822216586,0.0
base,50,0.0008945702546981972,0.1502151300849184,0.34832943210195055,0.34832943210195055,0.0
base,51,0.0008894386393810567,0.1380042105168275,0.3454716027917405,0.3454716027917405,0.0
base,52,0.0008842005554284299,0.14020937979494696,0.34300111519728177,0.34300111519728177,0.0
base,53,0.0008788574348801678,0.13705751317284354,0.3427011515672697,0.3427011515672697,0.0
base,54,0.0008734107384920774,0.2516768472736868,0.3434550556432743,0.3427011515672697,0.0
base,55,0.0008678619553365663,0.13242360112030718,0.34345278593776407,0.3427011515672697,0.0
base,56,0.000862212602395545,0.13414819032548356,0.3434943323296472,0.3427011515672697,0.0
base,57,0.000856464224145699,0.1325674688247496,0.34520623363741837,0.3427011515672697,0.0
base,58,0.0008506183921362446,0.12967191039627501,0.3465738291406198,0.3427011515672697,0.0
base,59,0.0008446767045592834,0.1288848087290672,0.34672288472596124,0.3427011515672697,0.0
base,60,0.0008386407858128711,0.13106056807464045,0.34723396107371063,0.3427011515672697,0.0
base,61,0.0008325122860569247,0.13090024822910726,0.34704401813260116,0.3427011515672697,0.0
base,62,0.0008262928807620847,0.8867791120720632,0.34537098996912424,0.3427011515672697,0.0
base,63,0.0008199842702516587,0.1408951700253105,0.34718576075696694,0.3427011515672697,0.0
base,64,0.0008135881792367689,0.12940156565390987,0.34860414978671145,0.3427011515672697,0.0
base,65,0.0008071063563448344,0.1287304149892346,0.3479661370767035,0.3427011515672697,0.0
base,66,0.000800540573641513,0.12606548436107343,0.3480502785158788,0.3427011515672697,0.0
base,67,0.0007938926261462371,0.13581020015146011,0.3451778049143886,0.3427011515672697,0.0
base,68,0.0007871643313414722,0.12941780546626702,0.34195117174845574,0.34195117174845574,0.0
base,69,0.0007803575286758368,0.20306060750210841,0.34098586563778643,0.34098586563778643,0.0
base,70,0.000773474079061214,0.1268502736318497,0.3374472000470796,0.3374472000470796,0.0
base,71,0.0007665158643639973,0.12524836647608936,0.3350170716172938,0.3350170716172938,0.0
base,72,0.0007594847868906081,0.1949956492870889,0.33164052096545255,0.33164052096545255,0.0
base,73,0.0007523827688674222,4.261826800383632,0.3263147716118383,0.3263147716118383,0.0
base,74,0.0007452117519152544,0.12403225549875774,0.3243633636338151,0.3243633636338151,0.0
base,75,0.0007379736965185372,0.11984372551740241,0.3226012297200745,0.3226012297200745,0.0
base,76,0.0007306705814893443,0.1207367044588864,0.3203434200267913,0.3203434200267913,0.0
base,77,0.0007233044034264036,0.13293234043112043,0.318685295293339,0.318685295293339,0.0
base,78,0.0007158771761692467,0.11829758059798072,0.3175110960192594,0.3175110960192594,0.0
base,79,0.0007083909302476454,1.0058814073372286,0.3157827811331174,0.3157827811331174,0.0
base,80,0.000700847712326485,0.14285082583941605,0.3141123213225308,0.3141123213225308,0.0
base,81,0.0006932495846462263,0.12109467612032332,0.3111716531918135,0.3111716531918135,0.0
base,82,0.0006855986244591106,0.11990911573533808,0.308449747146365,0.308449747146365,0.0
base,83,0.0006778969234612585,0.1158559860931135,0.3050112407579067,0.3050112407579067,0.0
base,84,0.0006701465872208216,0.11691727716628632,0.30102607400776515,0.30102607400776515,0.0
base,85,0.000662349734602342,0.11666751846182485,0.29713004865313236,0.29713004865313236,0.0
base,86,0.0006545084971874739,0.11584891438163002,0.2937842032818822,0.2937842032818822,0.0
base,87,0.0006466250186922326,0.1327469672813817,0.28971469824188195,0.28971469824188195,0.0
base,88,0.0006387014543809226,0.11921091706442248,0.28592180773851605,0.28592180773851605,0.0
base,89,0.0006307399704769102,0.11528302844108941,0.28284797946912726,0.28284797946912726,0.0
base,90,0.0006227427435703999,0.11411358141360603,0.2782130883227136,0.2782130883227136,0.0
base,91,0.0006147119600233761,0.15006394111469126,0.274430923575629,0.274430923575629,0.0
base,92,0.0006066498153718739,0.11302354502837829,0.2708823240050243,0.2708823240050243,0.0
base,93,0.0005985585137257403,0.11120834466897685,0.26672444492635455,0.26672444492635455,0.0
base,94,0.0005904402671660551,0.11173746680699476,0.2635546646870432,0.2635546646870432,0.0
base,95,0.0005822972951403672,0.11159785964556775,0.25911617694549455,0.25911617694549455,0.0
base,96,0.0005741318238559212,0.11490649734409106,0.25490624997754857,0.25490624997754857,0.0
base,97,0.0005659460856710347,0.1114815203791172,0.2515301900127562,0.2515301900127562,0.0
base,98,0.0005577423184847934,0.11096459583756683,0.2477658025115708,0.2477658025115708,0.0
base,99,0.0005495227651252316,1.8793596470968983,0.24401447341628535,0.24401447341628535,0.0
base,100,0.0005412896727361665,0.10995202948059737,0.24072055503934436,0.24072055503934436,0.0
base,101,0.0005330452921628499,0.1102850216055813,0.2375359425511572,0.2375359425511572,0.0
base,102,0.0005247918773366115,0.1515359196968238,0.23331775346735717,0.23331775346735717,0.0
base,103,0.0005165316846586544,0.11097234781217313,0.23102253868174755,0.23102253868174755,0.0
base,104,0.0005082669723831793,0.10820971697404881,0.22843384686243842,0.22843384686243842,0.0
base,105,0.0005000000000000001,0.10954722068303496,0.2245705311591587,0.2245705311591587,0.0
base,106,0.0004917330276168209,0.1071543066555878,0.2199318762320513,0.2199318762320513,0.0
base,107,0.0004834683153413461,0.10941104316002075,0.2174781322442801,0.2174781322442801,0.0
base,108,0.000475208122663389,0.12394100272499675,0.21407631297710336,0.21407631297710336,0.0
base,109,0.00046695470783715033,0.1124815000556418,0.21022457031539243,0.21022457031539243,0.0
base,110,0.000458710327263834,0.10608970536343194,0.20697871197038112,0.20697871197038112,0.0
base,111,0.00045047723487476874,0.13542210408592137,0.2038572950027117,0.2038572950027117,0.0
base,112,0.00044225768151520716,0.10591301548353878,0.1997374650727333,0.1997374650727333,0.0
base,113,0.0004340539143289657,0.10572757265438483,0.19795436410102824,0.19795436410102824,0.0
base,114,0.000425868176144079,0.10526492710788435,0.19338201301083108,0.19338201301083108,0.0
base,115,0.0004177027048596331,0.12950130933893572,0.19021074252327966,0.19021074252327966,0.0
base,116,0.00040955973283394515,0.10470671506546911,0.18639144264739615,0.18639144264739615,0.0
base,117,0.00040144148627425995,0.10491375253031598,0.18344685864231688,0.18344685864231688,0.0
base,118,0.0003933501846281267,0.10407781772310377,0.18008994811956902,0.18008994811956902,0.0
base,119,0.0003852880399766244,0.10299544936916036,0.17744901549658498,0.17744901549658498,0.0
base,120,0.0003772572564296005,0.12001912933243603,0.17481789012699875,0.17481789012699875,0.0
base,121,0.0003692600295230902,0.1017580658908121,0.1716231850776652,0.1716231850776652,0.0
base,122,0.0003612985456190779,0.10292866866206171,0.17019567057361645,0.17019567057361645,0.0
base,123,0.00035337498130776773,0.10143128636950229,0.16645352421099918,0.16645352421099918,0.0
base,124,0.0003454915028125265,0.1015133190232935,0.16303718996678507,0.16303718996678507,0.0
base,125,0.0003376502653976583,0.13414512095108844,0.1606658780865464,0.1606658780865464,0.0
base,126,0.0003298534127791785,0.10071976970461798,0.15713033980116115,0.15713033980116115,0.0
base,127,0.00032210307653874183,0.10105175657526284,0.1556815751182243,0.1556815751182243,0.0
base,128,0.00031440137554088963,0.10005750191564326,0.15165229457093335,0.15165229457093335,0.0
base,129,0.0003067504153537739,0.10046291847795938,0.14965611769593037,0.14965611769593037,0.0
base,130,0.0002991522876735154,0.09952180065356436,0.14727306234757306,0.14727306234757306,0.0
base,131,0.0002916090697523549,0.09946263940119464,0.14337022390367787,0.14337022390367787,0.0
base,132,0.0002841228238307536,0.11267347009568497,0.1411488312223604,0.1411488312223604,0.0
base,133,0.00027669559657359676,0.09925536837832859,0.13898238860202256,0.13898238860202256,0.0
base,134,0.00026932941851065615,0.09901405866643317,0.1372837502047218,0.1372837502047218,0.0
base,135,0.0002620263034814632,0.09865463089400327,0.13526702450200667,0.13526702450200667,0.0
base,136,0.00025478824808474593,0.09774174121979644,0.13209679767661417,0.13209679767661417,0.0
base,137,0.0002476172311325781,0.11156120071667265,0.12995420908751149,0.12995420908751149,0.0
base,138,0.00024051521310939237,0.0977718681677906,0.12885125135506165,0.12885125135506165,0.0
base,139,0.00023348413563600322,0.10306853892756175,0.12674066917088786,0.12674066917088786,0.0
base,140,0.00022652592093878665,0.09658138588245133,0.12384761605324351,0.12384761605324351,0.0
base,141,0.00021964247132416354,0.09705069370019384,0.1222615430800273,0.1222615430800273,0.0
base,142,0.0002128356686585282,0.09690725312364727,0.11984826242268601,0.11984826242268601,0.0
base,143,0.00020610737385376348,0.09589015255107489,0.11918725506716125,0.11918725506716125,0.0
base,144,0.00019945942635848744,0.09615629747410866,0.11738044643569756,0.11738044643569756,0.0
base,145,0.00019289364365516608,0.09673800642331569,0.11577735960068966,0.11577735960068966,0.0
base,146,0.00018641182076323148,0.09537680519027629,0.11356721784164078,0.11356721784164078,0.0
base,147,0.00018001572974834167,0.09601103905327849,0.11188209117903108,0.11188209117903108,0.0
base,148,0.00017370711923791565,0.09518298273874078,0.10989253367705601,0.10989253367705601,0.0
base,149,0.00016748771394307598,0.09530144838141728,0.10927323202360463,0.10927323202360463,0.0
base,150,0.00016135921418712956,0.09512638189436727,0.10790563098044695,0.10790563098044695,0.0
base,151,0.0001553232954407171,0.09469271586032067,0.10620526353363267,0.10620526353363267,0.0
base,152,0.0001493816078637557,0.09510362774263525,0.10457411616400532,0.10457411616400532,0.0
base,153,0.0001435357758543015,0.09444572700700528,0.10279567666459428,0.10279567666459428,0.0
base,154,0.00013778739760445552,0.09395790693103051,0.10120655839198829,0.10120655839198829,0.0
base,155,0.0001321380446634342,0.0943567477093189,0.10145075434365695,0.10120655839198829,0.0
base,156,0.0001265892615079232,0.09375433851186356,0.0988955256826495,0.0988955256826495,0.0
base,157,0.00012114256511983262,0.09324839933801206,0.09797268016599127,0.09797268016599127,0.0
base,158,0.00011579944457157043,0.09361207994148289,0.0959178542157775,0.0959178542157775,0.0
base,159,0.00011056136061894383,0.09288566352317323,0.09561972015632782,0.09561972015632782,0.0
base,160,0.00010542974530180326,0.09328127385204031,0.09508141093249352,0.09508141093249352,0.0
base,161,0.00010040600155253764,0.09330169170090322,0.09370682340308649,0.09370682340308649,0.0
base,162,9.549150281252631e-05,0.09247441407881644,0.09265221079163237,0.09265221079163237,0.0
base,163,9.068759265665381e-05,0.09286038470436361,0.09135478280748348,0.09135478280748348,0.0
base,164,8.599558442598996e-05,0.09235398394645723,0.09012638430051242,0.09012638430051242,0.0
base,165,8.141676086873571e-05,0.09276794687825807,0.08921914768357493,0.08921914768357493,0.0
base,166,7.695237378953233e-05,0.09193664206786868,0.08892513515114064,0.08892513515114064,0.0
base,167,7.26036437072306e-05,0.0923563640934561,0.08741190272588335,0.08741190272588335,0.0
base,168,6.837175952121304e-05,0.0918388441392955,0.08738281994176496,0.08738281994176496,0.0
base,169,6.42578781863614e-05,0.09107286156221585,0.085908634568048,0.085908634568048,0.0
base,170,6.0263124396755506e-05,0.09123884248907099,0.08506991024421168,0.08506991024421168,0.0
