stage,epoch,lr,train_l1_norm,val_mae,best_val,q_scale
base,73,0.0007523827688674222,0.08556558158632212,0.520155582371121,0.520155582371121,0.0
base,74,0.0007452117519152544,0.041050074343129433,0.503011991714726,0.503011991714726,0.0
base,75,0.0007379736965185372,0.06254813779889512,0.4890637888708292,0.4890637888708292,0.0
base,76,0.0007306705814893443,0.03915114265137707,0.47557458904534317,0.47557458904534317,0.0
base,77,0.0007233044034264036,0.0395950266390499,0.45940864672037945,0.45940864672037945,0.0
base,78,0.0007158771761692467,0.04106709048855854,0.4462126319510286,0.4462126319510286,0.0
base,79,0.0007083909302476454,0.03876511189327194,0.4339578930759233,0.4339578930759233,0.0
base,80,0.000700847712326485,0.03737381564415231,0.4221185314484914,0.4221185314484914,0.0
base,81,0.0006932495846462263,0.03787272399929078,0.4098914988423801,0.4098914988423801,0.0
base,82,0.0006855986244591106,0.03690019618771924,0.3974544095362508,0.3974544095362508,0.0
base,83,0.0006778969234612585,0.03707538457658689,0.38682946865050005,0.38682946865050005,0.0
base,84,0.0006701465872208216,0.035860144005517326,0.37520631059615844,0.37520631059615844,0.0
base,85,0.000662349734602342,0.1182132065116785,0.3646881488688375,0.3646881488688375,0.0
base,86,0.0006545084971874739,0.03563836058040082,0.3559563039120554,0.3559563039120554,0.0
base,87,0.0006466250186922326,0.03648945908310954,0.34333381457475676,0.34333381457475676,0.0
base,88,0.0006387014543809226,0.03549116420393224,0.33287114775582644,0.33287114775582644,0.0
base,89,0.0006307399704769102,0.03342578570791763,0.3243213171879833,0.3243213171879833,0.0
base,90,0.0006227427435703999,0.03399871874534873,0.31570122437512466,0.31570122437512466,0.0
base,91,0.0006147119600233761,0.03475214869494669,0.3077306453673052,0.3077306453673052,0.0
base,92,0.0006066498153718739,0.03309011019508354,0.2990484606515356,0.2990484606515356,0.0
base,93,0.0005985585137257403,0.03452459749067576,0.2911014684449548,0.2911014684449548,0.0
base,94,0.0005904402671660551,0.032300075516531815,0.2843364764269472,0.2843364764269472,0.0
base,95,0.0005822972951403672,0.03236448798713895,0.27630644202514826,0.27630644202514826,0.0
base,96,0.0005741318238559212,0.031082134323125857,0.26723288935750467,0.26723288935750467,0.0
base,97,0.0005659460856710347,0.031116336877945776,0.26040667222106184,0.26040667222106184,0.0
base,98,0.0005577423184847934,0.03147262191783053,0.2540532281017355,0.2540532281017355,0.0
base,99,0.0005495227651252316,0.0314733137126104,0.24564604951292424,0.24564604951292424,0.0
base,100,0.0005412896727361665,0.030118147311469497,0.2403084415913102,0.2403084415913102,0.0
base,101,0.0005330452921628499,0.029161281158049508,0.23253234566456224,0.23253234566456224,0.0
base,102,0.0005247918773366115,0.028824559053907125,0.22668241614423595,0.22668241614423595,0.0
base,103,0.0005165316846586544,0.0276249865378789,0.22043684889651907,0.22043684889651907,0.0
base,104,0.0005082669723831793,0.027517275261587846,0.2149281042901272,0.2149281042901272,0.0
base,105,0.0005000000000000001,0.027351810976801404,0.20939010842298592,0.20939010842298592,0.0
base,106,0.0004917330276168209,0.02619739488105494,0.20373810787298605,0.20373810787298605,0.0
base,107,0.0004834683153413461,0.027099764499897885,0.199191203843032,0.199191203843032,0.0
base,108,0.000475208122663389,0.02647974380889745,0.19386933431761677,0.19386933431761677,0.0
base,109,0.00046695470783715033,0.025307362050508257,0.18785823412939448,0.18785823412939448,0.0
base,110,0.000458710327263834,0.026001417887672813,0.18397625919730712,0.18397625919730712,0.0
base,111,0.00045047723487476874,0.026014977421571397,0.17773008441320026,0.17773008441320026,0.0
base,112,0.00044225768151520716,0.02563200138186375,0.1722047876201893,0.1722047876201893,0.0
base,113,0.0004340539143289657,0.025064218329337043,0.16851749378616343,0.16851749378616343,0.0
base,114,0.000425868176144079,0.024605713682614373,0.1644169890460532,0.1644169890460532,0.0
base,115,0.0004177027048596331,0.024611802618780616,0.15763623902331722,0.15763623902331722,0.0
base,116,0.00040955973283394515,0.024995340885177197,0.15634768685096906,0.15634768685096906,0.0
base,117,0.00040144148627425995,0.023543306993057053,0.15136722489470492,0.15136722489470492,0.0
base,118,0.0003933501846281267,0.02279445891945741,0.14868831845914554,0.14868831845914554,0.0
base,119,0.0003852880399766244,0.02331695215752217,0.14394033745160154,0.14394033745160154,0.0
base,120,0.0003772572564296005,0.02275525929516908,0.14118653988242286,0.14118653988242286,0.0
base,121,0.0003692600295230902,0.02297847926603001,0.1358498435022998,0.1358498435022998,0.0
base,122,0.0003612985456190779,0.022129604627515603,0.13138757411341853,0.13138757411341853,0.0
base,123,0.00035337498130776773,0.021858523664511253,0.13141838545501483,0.13138757411341853,0.0
base,124,0.0003454915028125265,0.02508757656238968,0.12610902227156665,0.12610902227156665,0.0
base,125,0.0003376502653976583,0.021239688882646525,0.12314184319031746,0.12314184319031746,0.0
base,126,0.0003298534127791785,0.020661608233784788,0.12137504692955282,0.12137504692955282,0.0
base,127,0.00032210307653874183,0.02019868577076423,0.11734439549821146,0.11734439549821146,0.0
base,128,0.00031440137554088963,0.019522093796393133,0.11379980525228396,0.11379980525228396,0.0
base,129,0.0003067504153537739,0.019215246693249744,0.11319641606628936,0.11319641606628936,0.0
base,130,0.0002991522876735154,0.01926327684355613,0.11002745391815379,0.11002745391815379,0.0
base,131,0.0002916090697523549,0.018326222011168132,0.10738155658316341,0.10738155658316341,0.0
base,132,0.0002841228238307536,0.01803235055114651,0.10658978512005951,0.10658978512005951,0.0
base,133,0.00027669559657359676,0.018918810722372642,0.10249279150947886,0.10249279150947886,0.0
base,134,0.00026932941851065615,0.0188245008054867,0.10006203360216047,0.10006203360216047,0.0
base,135,0.0002620263034814632,0.017905419284930144,0.09914180301776185,0.09914180301776185,0.0
base,136,0.00025478824808474593,0.018338422014851467,0.09635766431077634,0.09635766431077634,0.0
base,137,0.0002476172311325781,0.017573257936414597,0.09518998064488562,0.09518998064488562,0.0
base,138,0.00024051521310939237,0.01726959753231434,0.09077755438846832,0.09077755438846832,0.0
base,139,0.00023348413563600322,0.016962403678833907,0.0890457670431495,0.0890457670431495,0.0
base,140,0.00022652592093878665,0.01724911039804912,0.08877581853180642,0.08877581853180642,0.0
base,141,0.00021964247132416354,0.01665036734240546,0.08529737554613005,0.08529737554613005,0.0
base,142,0.0002128356686585282,0.015809937257031812,0.08422153542587209,0.08422153542587209,0.0
base,143,0.00020610737385376348,0.015858495234674308,0.08269093866369406,0.08269093866369406,0.0
base,144,0.00019945942635848744,0.015585753241521014,0.0824141914596855,0.0824141914596855,0.0
base,145,0.00019289364365516608,0.01565415284117375,0.07882790651870304,0.07882790651870304,0.0
base,146,0.00018641182076323148,0.014745240225726805,0.07909618579019222,0.07882790651870304,0.0
base,147,0.00018001572974834167,0.014595695698881089,0.07699097233391551,0.07699097233391551,0.0
base,148,0.00017370711923791565,0.014425797802685488,0.07405357685947804,0.07405357685947804,0.0
base,149,0.00016748771394307598,0.014012180686268654,0.07355662313594116,0.07355662313594116,0.0
base,150,0.00016135921418712956,0.013915735022270592,0.07358751936278868,0.07355662313594116,0.0
base,151,0.0001553232954407171,0.013748423286282915,0.07217291809591707,0.07217291809591707,0.0
base,152,0.0001493816078637557,0.01405373304173422,0.06948249350809262,0.06948249350809262,0.0
base,153,0.0001435357758543015,0.013449078323257624,0.06909679909105249,0.06909679909105249,0.0
base,154,0.00013778739760445552,0.013007429990480934,0.06733551956978011,0.06733551956978011,0.0
base,155,0.0001321380446634342,0.013321309571462579,0.06723968120540837,0.06723968120540837,0.0
base,156,0.0001265892615079232,0.01311875448784945,0.06698281100007142,0.06698281100007142,0.0
base,157,0.00012114256511983262,0.013355604868157553,0.064146755321724,0.064146755321724,0.0
base,158,0.00011579944457157043,0.01240556901271697,0.06454068956722828,0.064146755321724,0.0
base,159,0.00011056136061894383,0.012374437891623414,0.06233106398996133,0.06233106398996133,0.0
base,160,0.00010542974530180326,0.01232874563646799,0.06131851697728,0.06131851697728,0.0
base,161,0.00010040600155253764,0.011797851546736068,0.06139041555043545,0.06131851697728,0.0
base,162,9.549150281252631e-05,0.012398593610580143,0.06026086449705114,0.06026086449705114,0.0
base,163,9.068759265665381e-05,0.01150990623832979,0.05901798746012351,0.05901798746012351,0.0
base,164,8.599558442598996e-05,0.011339152268757858,0.0574506516213502,0.0574506516213502,0.0
base,165,8.141676086873571e-05,0.010916012476824739,0.05857506441995291,0.0574506516213502,0.0
base,166,7.695237378953233e-05,0.01071441103677579,0.05803202135814564,0.0574506516213502,0.0
base,167,7.26036437072306e-05,0.011052243200546557,0.05510484045145755,0.05510484045145755,0.0
base,168,6.837175952121304e-05,0.01089549575059089,0.054687818110121286,0.054687818110121286,0.0
base,169,6.42578781863614e-05,0.010518097220686182,0.055127723167989175,0.054687818110121286,0.0
base,170,6.0263124396755506e-05,0.01007365920819894,0.05521031316427575,0.054687818110121286,0.0
base,171,5.6388590278194084e-05,0.010119976536485067,0.054938477003947044,0.054687818110121286,0.0
base,172,5.263533508961825e-05,0.010130525789591144,0.05460980442752443,0.05460980442752443,0.0
base,173,4.900438493352059e-05,0.009984201756134079,0.05461761315991679,0.05460980442752443,0.0
base,174,4.5496732475418846e-05,0.009714476267895384,0.05184383311421465,0.05184383311421465,0.0
base,175,4.211333667247135e-05,0.00951537328954411,0.05167819223008115,0.05167819223008115,0.0
base,176,3.885512251130762e-05,0.009780635410179596,0.051534398473348765,0.051534398473348765,0.0
base,177,3.5722980755146395e-05,0.00956696501256703,0.05138459871151137,0.05138459871151137,0.0
base,178,3.271776770026951e-05,0.009776179776333719,0.05101085170223053,0.05101085170223053,0.0
base,179,2.9840304941919408e-05,0.00956023774842068,0.05025954684979378,0.05025954684979378,0.0
base,180,2.7091379149682674e-05,0.009312964513269184,0.050434969037003556,0.05025954684979378,0.0
base,181,2.4471741852423228e-05,0.009513336811039568,0.05008211737605562,0.05008211737605562,0.0
base,182,2.1982109232821173e-05,0.009335918511321473,0.04855230377052644,0.04855230377052644,0.0
base,183,1.962316193157598e-05,0.009063540304810444,0.04803001781327457,0.04803001781327457,0.0
base,184,1.7395544861325714e-05,0.008799727638165588,0.04854455085683833,0.04803001781327457,0.0
base,185,1.529986703033481e-05,0.008921818265499626,0.04825626913582542,0.04803001781327457,0.0
base,186,1.3336701375997126e-05,0.00863156750190869,0.04779006324484654,0.04779006324484654,0.0
base,187,1.1506584608200362e-05,0.008816590966822097,0.04756599949430929,0.04756599949430929,0.0
base,188,9.810017062595319e-06,0.008652011558714194,0.047399890757223014,0.047399890757223014,0.0
base,189,8.247462563808814e-06,0.008771798474130295,0.04652047935432773,0.04652047935432773,0.0
base,190,6.819348298638837e-06,0.008480761123736144,0.04616289558664316,0.04616289558664316,0.0
base,191,5.526064699265753e-06,0.00844294541083811,0.04665743498265319,0.04616289558664316,0.0
base,192,4.3679653365124015e-06,0.008854535283600688,0.045538642287463904,0.045538642287463904,0.0
base,193,3.3453668231809277e-06,0.008331815925924583,0.045151896937072236,0.045151896937072236,0.0
base,194,2.4585487274942913e-06,0.008527748947042687,0.04488770290952952,0.04488770290952952,0.0
base,195,1.7077534966650761e-06,0.008333788661688149,0.045288842177979675,0.04488770290952952,0.0
base,196,1.0931863906127323e-06,0.00831027380413957,0.04488190095340642,0.04488190095340642,0.0
base,197,6.150154258475758e-07,0.008532591181089882,0.04488592895721247,0.04488190095340642,0.0
base,198,2.7337132953697545e-07,0.008213469876513326,0.044897885185165305,0.04488190095340642,0.0
base,199,6.834750376549791e-08,0.008502193574332994,0.04515834845306949,0.04488190095340642,0.0
base,200,0.0,0.008370616955683063,0.04506337096874643,0.04488190095340642,0.0
quantum,1,5.699999999999999e-05,0.009026718174928073,0.04154042839357032,0.04154042839357032,0.007917141541838646
quantum,2,8.4e-05,0.008366001634932226,0.04153594565776057,0.04153594565776057,0.012201381847262383
quantum,3,0.00011099999999999999,0.008484131715528887,0.04152649124855205,0.04152649124855205,0.013459159061312675
quantum,4,0.000138,0.007855627823529632,0.04151644453783333,0.04151644453783333,0.017831789329648018
quantum,5,0.000165,0.008372437767556326,0.04152537203159462,0.04151644453783333,0.01843007653951645
quantum,6,0.00019199999999999998,0.008142223433676635,0.04151687638107028,0.04151644453783333,0.02061367593705654
quantum,7,0.00021899999999999998,0.007884335467953647,0.041491210802354225,0.041491210802354225,0.02234259620308876
quantum,8,0.000246,0.0077953177887149375,0.04149475588233958,0.041491210802354225,0.025341413915157318
quantum,9,0.000273,0.008129625168826104,0.04150397061554471,0.041491210802354225,0.02755167707800865
quantum,10,0.0003,0.008166469885149534,0.041479242000158505,0.041479242000158505,0.027653492987155914
quantum,11,0.0002997040092642407,0.007821464159275428,0.041422221635647766,0.041422221635647766,0.030683238059282303
quantum,12,0.0002988172051971717,0.008013606341194803,0.04150458425682072,0.041422221635647766,0.030846698209643364
quantum,13,0.0002973430876093033,0.008199992861297188,0.041458437386833275,0.041422221635647766,0.03316326439380646
quantum,14,0.00029528747416929463,0.008021705451395172,0.041482537399416784,0.041422221635647766,0.03337995335459709
quantum,15,0.00029265847744427303,0.008005100641526902,0.04146071580319578,0.041422221635647766,0.03503001853823662
quantum,16,0.0002894664728832377,0.008060927189095554,0.04141335402444024,0.04141335402444024,0.03579840064048767
quantum,17,0.000285724057869903,0.008198999516184151,0.04144386790318654,0.04141335402444024,0.03430282697081566
quantum,18,0.00028144600200657956,0.007842500733604155,0.041436071526354576,0.04141335402444024,0.03521212190389633
quantum,19,0.0002766491888253023,0.007962172670724249,0.041406586603370085,0.041406586603370085,0.03427732735872269
quantum,20,0.00027135254915624217,0.007968067243435574,0.04142319477270532,0.041406586603370085,0.03421725332736969
quantum,21,0.0002655769864163684,0.007801061010936809,0.04143069886217275,0.041406586603370085,0.03541945666074753
quantum,22,0.0002593452941132117,0.008257266308499829,0.041396436364718334,0.041396436364718334,0.0333748534321785
quantum,23,0.0002526820658893033,0.008050665751396858,0.04140979097604405,0.041396436364718334,0.033344950526952744
quantum,24,0.0002456135984623034,0.007727383507803899,0.04136627932111668,0.04136627932111668,0.034242987632751465
quantum,25,0.00023816778784387096,0.008348078529951196,0.04138390084686314,0.04136627932111668,0.03511109948158264
quantum,26,0.00023037401924684944,0.007784678500143111,0.04140053673420333,0.04136627932111668,0.03506045415997505
quantum,27,0.00022226305111525726,0.00825431143381923,0.04136843374451029,0.04136627932111668,0.035465989261865616
quantum,28,0.00021386689373476087,0.008071870347657927,0.04139787934109458,0.04136627932111668,0.03434589132666588
quantum,29,0.00020521868290270169,0.007919288639084266,0.041348869735145115,0.041348869735145115,0.03567168489098549
quantum,30,0.00019635254915624208,0.007996610903331267,0.041373037776204956,0.041348869735145115,0.03431858867406845
quantum,31,0.00018730348307472816,0.008191230391446699,0.04138425959547953,0.041348869735145115,0.0333070233464241
quantum,32,0.00017810719718785867,0.00802623916962358,0.04139708457605049,0.041348869735145115,0.03452537953853607
quantum,33,0.00016879998503464564,0.007811561152740469,0.04138697944066124,0.041348869735145115,0.03563036024570465
quantum,34,0.000159418577929397,0.008155977996046993,0.041359279331223894,0.041348869735145115,0.03570513054728508
quantum,35,0.00015,0.00816406604035838,0.041342827829665516,0.041342827829665516,0.035018280148506165
quantum,36,0.000140581422070603,0.008184350184742614,0.04138237254787073,0.041342827829665516,0.03592953085899353
quantum,37,0.00013120001496535436,0.008065466001088248,0.04135184833637702,0.041342827829665516,0.034912023693323135
quantum,38,0.0001218928028121413,0.008127971778682914,0.04134153120654225,0.04134153120654225,0.035903144627809525
quantum,39,0.00011269651692527177,0.008157077150594898,0.04133752984555227,0.04133752984555227,0.035621389746665955
quantum,40,0.00010364745084375793,0.008167529487425008,0.04135188718896516,0.04133752984555227,0.035567622631788254
quantum,41,9.478131709729836e-05,0.008129773781086239,0.041352739431055684,0.04133752984555227,0.036476437002420425
quantum,42,8.61331062652391e-05,0.008102777736281562,0.04132587275701516,0.04132587275701516,0.036427050828933716
quantum,43,7.773694888474269e-05,0.008225881084765598,0.04132513685400657,0.04132587275701516,0.03707951679825783
quantum,44,6.962598075315047e-05,0.008285986698759863,0.04130884510000337,0.04130884510000337,0.03696804866194725
quantum,45,6.183221215612905e-05,0.00793927627457812,0.04137813477289109,0.04130884510000337,0.03734525665640831
quantum,46,5.438640153769654e-05,0.00824789583940991,0.04133819817567304,0.04130884510000337,0.036950625479221344
quantum,47,4.73179341106967e-05,0.007810967294185349,0.04134491608338391,0.04130884510000337,0.03715399652719498
quantum,48,4.0654705886788306e-05,0.00807454285819004,0.04129995268655736,0.04129995268655736,0.037120141088962555
quantum,49,3.4423013583631635e-05,0.00795522291807817,0.04130247294752457,0.04129995268655736,0.03703061118721962
quantum,50,2.86474508437579e-05,0.007928036548397159,0.041336165066387896,0.04129995268655736,0.037326160818338394
quantum,51,2.3350811174697774e-05,0.008133922998593321,0.04133868747773287,0.04129995268655736,0.03753846511244774
quantum,52,1.8553997993420465e-05,0.00786194408974894,0.041303384798815755,0.04129995268655736,0.037471625953912735
quantum,53,1.42759421300971e-05,0.007983604271577342,0.041307510462574824,0.04129995268655736,0.037545930594205856
quantum,54,1.05335271167623e-05,0.007950632840846007,0.04130653238693782,0.04129995268655736,0.03762460872530937
quantum,55,7.341522555726972e-06,0.00789190222629011,0.04135752039510413,0.04129995268655736,0.037722375243902206
quantum,56,4.712525830705356e-06,0.008226679828948204,0.041288255214654714,0.041288255214654714,0.037701673805713654
quantum,57,2.656912390696692e-06,0.007652295478511789,0.04135912727400277,0.041288255214654714,0.03773183375597
quantum,58,1.1827948028283352e-06,0.00825780500183546,0.041333372582174135,0.041288255214654714,0.037766098976135254
quantum,59,2.9599073575926616e-07,0.008010895512109706,0.04130052053207634,0.041288255214654714,0.037780553102493286
quantum,60,0.0,0.0081665355022813,0.04134066580705556,0.041288255214654714,0.03777935355901718
finetune,1,9.5e-06,0.007843091793920409,0.0412400585790662,0.0412400585790662,0.037725768983364105
finetune,2,1.4000000000000001e-05,0.008247961894760873,0.04124178485860156,0.0412400585790662,0.03767843917012215
finetune,3,1.8500000000000002e-05,0.008760186252234398,0.04124855302683687,0.0412400585790662,0.03761037439107895
finetune,4,2.3000000000000003e-05,0.008928278643262889,0.04120838287672501,0.04120838287672501,0.037532318383455276
finetune,5,2.7500000000000004e-05,0.008235529611838353,0.04125708461418289,0.04120838287672501,0.03741342946887016
finetune,6,3.2000000000000005e-05,0.00842993572180054,0.041216352450084974,0.04120838287672501,0.03724207729101181
finetune,7,3.6500000000000006e-05,0.00837780668555484,0.04123889653678882,0.04120838287672501,0.03715619444847107
finetune,8,4.100000000000001e-05,0.008166700776053921,0.0412401506808394,0.04120838287672501,0.036923911422491074
finetune,9,4.5500000000000015e-05,0.008496827538928406,0.041216408141224445,0.04120838287672501,0.03665279597043991
finetune,10,5e-05,0.00877716319925521,0.041190034559740164,0.041190034559740164,0.03634215146303177
finetune,11,4.9692208514878444e-05,0.008926007630783151,0.04122990974362706,0.041190034559740164,0.03604200854897499
finetune,12,4.877641290737884e-05,0.00876126106383398,0.041220870102198125,0.041190034559740164,0.03564230725169182
finetune,13,4.72751631047092e-05,0.009266577007125562,0.041239259331031175,0.041190034559740164,0.035462234169244766
finetune,14,4.522542485937369e-05,0.008713377211682843,0.04119375536932563,0.041190034559740164,0.03527696803212166
finetune,15,4.267766952966369e-05,0.008760295301971359,0.041234247656961216,0.041190034559740164,0.03512108698487282
finetune,16,3.969463130731183e-05,0.008892142059052107,0.04119575039141132,0.041190034559740164,0.03500630334019661
finetune,17,3.634976249348867e-05,0.008848683547243096,0.04122533450512623,0.041190034559740164,0.0348639041185379
finetune,18,3.272542485937369e-05,0.008357566736495035,0.04121921565985904,0.041190034559740164,0.03474584221839905
finetune,19,2.891086162600578e-05,0.008780381402670926,0.041222744593787594,0.041190034559740164,0.03466498479247093
finetune,20,2.5000000000000005e-05,0.00853578208710138,0.041208107045217456,0.041190034559740164,0.034528981894254684
finetune,21,2.108913837399424e-05,0.008490054415580765,0.0411935777809244,0.041190034559740164,0.03448473662137985
finetune,22,1.727457514062632e-05,0.009020417030260899,0.041134061210519775,0.041134061210519775,0.034449439495801926
finetune,23,1.3650237506511335e-05,0.008687062279744737,0.04117644575769672,0.041134061210519775,0.03442377597093582
finetune,24,1.0305368692688178e-05,0.008471206414545964,0.04122095323798945,0.041134061210519775,0.03439917415380478
finetune,25,7.322330470336315e-06,0.008103295743087,0.04119850795932167,0.041134061210519775,0.03437758982181549
finetune,26,4.774575140626317e-06,0.008441990693935872,0.0411941368426969,0.041134061210519775,0.0343671478331089
finetune,27,2.7248368952908057e-06,0.008128787452605743,0.04119797397314076,0.041134061210519775,0.03435813635587692
finetune,28,1.2235870926211619e-06,0.008419779424248718,0.04122902967419034,0.041134061210519775,0.034354593604803085
finetune,29,3.0779148512155856e-07,0.008493251699849201,0.041183833580976374,0.041134061210519775,0.03435167670249939
finetune,30,0.0,0.007996368579433219,0.04119418905314016,0.041134061210519775,0.03435181453824043
